datetime;demand
2022-04-05T11:00:00.000+00:00;34579.5
2022-04-05T12:00:00.000+00:00;34539.166666666664
2022-04-05T13:00:00.000+00:00;34505.5
2022-04-05T14:00:00.000+00:00;33708.333333333336
2022-04-05T15:00:00.000+00:00;32669.166666666668
2022-04-05T16:00:00.000+00:00;31902.666666666668
2022-04-05T17:00:00.000+00:00;31394.333333333332
2022-04-05T18:00:00.000+00:00;30935.666666666668
2022-04-05T19:00:00.000+00:00;31494.833333333332
2022-04-05T20:00:00.000+00:00;33150.5
2022-04-05T21:00:00.000+00:00;34405.166666666664
2022-04-05T22:00:00.000+00:00;31879.0
2022-04-05T23:00:00.000+00:00;28952.5
2022-04-06T00:00:00.000+00:00;26680.333333333332
2022-04-06T01:00:00.000+00:00;24817.5
2022-04-06T02:00:00.000+00:00;23923.5
2022-04-06T03:00:00.000+00:00;23320.166666666668
2022-04-06T04:00:00.000+00:00;23237.5
2022-04-06T05:00:00.000+00:00;23843.333333333332
2022-04-06T06:00:00.000+00:00;25884.166666666668
2022-04-06T07:00:00.000+00:00;29723.166666666668
2022-04-06T08:00:00.000+00:00;32140.0
2022-04-06T09:00:00.000+00:00;33417.166666666664
2022-04-06T10:00:00.000+00:00;33788.0
2022-04-06T11:00:00.000+00:00;33539.666666666664
2022-04-06T12:00:00.000+00:00;33159.333333333336
2022-04-06T13:00:00.000+00:00;32730.333333333332
2022-04-06T14:00:00.000+00:00;31926.0
2022-04-06T15:00:00.000+00:00;30947.5
2022-04-06T16:00:00.000+00:00;30179.5
2022-04-06T17:00:00.000+00:00;29692.333333333332
2022-04-06T18:00:00.000+00:00;29215.333333333332
2022-04-06T19:00:00.000+00:00;29540.5
2022-04-06T20:00:00.000+00:00;31315.666666666668
2022-04-06T21:00:00.000+00:00;33150.833333333336
2022-04-06T22:00:00.000+00:00;30906.666666666668
2022-04-06T23:00:00.000+00:00;28043.333333333332
2022-04-07T00:00:00.000+00:00;25810.166666666668
2022-04-07T01:00:00.000+00:00;24070.833333333332
2022-04-07T02:00:00.000+00:00;23044.833333333332
2022-04-07T03:00:00.000+00:00;22725.0
2022-04-07T04:00:00.000+00:00;22692.833333333332
2022-04-07T05:00:00.000+00:00;23249.0
2022-04-07T06:00:00.000+00:00;25798.5
2022-04-07T07:00:00.000+00:00;29485.0
2022-04-07T08:00:00.000+00:00;31506.666666666668
2022-04-07T09:00:00.000+00:00;32188.0
2022-04-07T10:00:00.000+00:00;31910.5
2022-04-07T11:00:00.000+00:00;31444.666666666668
2022-04-07T12:00:00.000+00:00;31096.666666666668
2022-04-07T13:00:00.000+00:00;30710.833333333332
2022-04-07T14:00:00.000+00:00;30079.166666666668
2022-04-07T15:00:00.000+00:00;29434.333333333332
2022-04-07T16:00:00.000+00:00;28968.333333333332
2022-04-07T17:00:00.000+00:00;28497.0
2022-04-07T18:00:00.000+00:00;28168.166666666668
2022-04-07T19:00:00.000+00:00;28643.0
2022-04-07T20:00:00.000+00:00;30257.166666666668
2022-04-07T21:00:00.000+00:00;32087.5
2022-04-07T22:00:00.000+00:00;29924.333333333332
2022-04-07T23:00:00.000+00:00;27182.666666666668
2022-04-08T00:00:00.000+00:00;25545.833333333332
2022-04-08T01:00:00.000+00:00;24136.833333333332
2022-04-08T02:00:00.000+00:00;23042.333333333332
2022-04-08T03:00:00.000+00:00;22416.0
2022-04-08T04:00:00.000+00:00;22423.333333333332
2022-04-08T05:00:00.000+00:00;22895.166666666668
2022-04-08T06:00:00.000+00:00;25140.5
2022-04-08T07:00:00.000+00:00;28583.0
2022-04-08T08:00:00.000+00:00;30386.0
2022-04-08T09:00:00.000+00:00;31000.0
2022-04-08T10:00:00.000+00:00;31014.5
2022-04-08T11:00:00.000+00:00;30880.5
2022-04-08T12:00:00.000+00:00;30497.166666666668
2022-04-08T13:00:00.000+00:00;30387.0
2022-04-08T14:00:00.000+00:00;30105.0
2022-04-08T15:00:00.000+00:00;29183.333333333332
2022-04-08T16:00:00.000+00:00;28579.5
2022-04-08T17:00:00.000+00:00;28231.0
2022-04-08T18:00:00.000+00:00;27959.833333333332
2022-04-08T19:00:00.000+00:00;28338.166666666668
2022-04-08T20:00:00.000+00:00;29620.833333333332
2022-04-08T21:00:00.000+00:00;30857.166666666668
2022-04-08T22:00:00.000+00:00;28708.0
2022-04-08T23:00:00.000+00:00;26516.0
2022-04-09T00:00:00.000+00:00;24911.5
2022-04-09T01:00:00.000+00:00;23527.5
2022-04-09T02:00:00.000+00:00;22431.333333333332
2022-04-09T03:00:00.000+00:00;21645.0
2022-04-09T04:00:00.000+00:00;21398.666666666668
2022-04-09T05:00:00.000+00:00;21372.0
2022-04-09T06:00:00.000+00:00;21822.166666666668
2022-04-09T07:00:00.000+00:00;22614.166666666668
2022-04-09T08:00:00.000+00:00;23723.0
2022-04-09T09:00:00.000+00:00;25633.666666666668
2022-04-09T10:00:00.000+00:00;26837.5
2022-04-09T11:00:00.000+00:00;26992.333333333332
2022-04-09T12:00:00.000+00:00;26696.166666666668
2022-04-09T13:00:00.000+00:00;26489.166666666668
2022-04-09T14:00:00.000+00:00;26266.833333333332
2022-04-09T15:00:00.000+00:00;24845.833333333332
2022-04-09T16:00:00.000+00:00;24128.166666666668
2022-04-09T17:00:00.000+00:00;23747.333333333332
2022-04-09T18:00:00.000+00:00;23757.333333333332
2022-04-09T19:00:00.000+00:00;24276.5
2022-04-09T20:00:00.000+00:00;25466.833333333332
2022-04-09T21:00:00.000+00:00;27593.0
2022-04-09T22:00:00.000+00:00;26576.666666666668
2022-04-09T23:00:00.000+00:00;24736.666666666668
