datetime;demand
2022-04-20T03:00:00.000+02:00;21005
2022-04-20T03:10:00.000+02:00;21068
2022-04-20T03:20:00.000+02:00;20799
2022-04-20T03:30:00.000+02:00;20961
2022-04-20T03:40:00.000+02:00;20978
2022-04-20T03:50:00.000+02:00;20742
2022-04-20T04:00:00.000+02:00;20644
2022-04-20T04:10:00.000+02:00;20963
2022-04-20T04:20:00.000+02:00;20931
2022-04-20T04:30:00.000+02:00;20852
2022-04-20T04:40:00.000+02:00;20896
2022-04-20T04:50:00.000+02:00;21147
2022-04-20T05:00:00.000+02:00;21031
2022-04-20T05:10:00.000+02:00;21185
2022-04-20T05:20:00.000+02:00;21469
2022-04-20T05:30:00.000+02:00;21286
2022-04-20T05:40:00.000+02:00;21642
2022-04-20T05:50:00.000+02:00;21706
2022-04-20T06:00:00.000+02:00;22168
2022-04-20T06:10:00.000+02:00;23166
2022-04-20T06:20:00.000+02:00;23287
2022-04-20T06:30:00.000+02:00;23797
2022-04-20T06:40:00.000+02:00;24093
2022-04-20T06:50:00.000+02:00;24548
2022-04-20T07:00:00.000+02:00;24988
2022-04-20T07:10:00.000+02:00;25841
2022-04-20T07:20:00.000+02:00;26348
2022-04-20T07:30:00.000+02:00;26624
2022-04-20T07:40:00.000+02:00;26878
2022-04-20T07:50:00.000+02:00;26876
2022-04-20T08:00:00.000+02:00;27273
2022-04-20T08:10:00.000+02:00;27909
2022-04-20T08:20:00.000+02:00;28411
2022-04-20T08:30:00.000+02:00;28671
2022-04-20T08:40:00.000+02:00;28885
2022-04-20T08:50:00.000+02:00;28898
2022-04-20T09:00:00.000+02:00;29229
2022-04-20T09:10:00.000+02:00;29561
2022-04-20T09:20:00.000+02:00;29753
2022-04-20T09:30:00.000+02:00;29776
2022-04-20T09:40:00.000+02:00;29789
2022-04-20T09:50:00.000+02:00;30042
2022-04-20T10:00:00.000+02:00;30258
2022-04-20T10:10:00.000+02:00;30422
2022-04-20T10:20:00.000+02:00;30342
2022-04-20T10:30:00.000+02:00;30203
2022-04-20T10:40:00.000+02:00;30400
2022-04-20T10:50:00.000+02:00;30829
2022-04-20T11:00:00.000+02:00;30557
2022-04-20T11:10:00.000+02:00;30675
2022-04-20T11:20:00.000+02:00;30758
2022-04-20T11:30:00.000+02:00;30580
2022-04-20T11:40:00.000+02:00;30704
2022-04-20T11:50:00.000+02:00;31243
2022-04-20T12:00:00.000+02:00;30929
2022-04-20T12:10:00.000+02:00;30896
2022-04-20T12:20:00.000+02:00;31151
2022-04-20T12:30:00.000+02:00;31098
2022-04-20T12:40:00.000+02:00;30960
2022-04-20T12:50:00.000+02:00;31273
2022-04-20T13:00:00.000+02:00;31029
2022-04-20T13:10:00.000+02:00;31487
2022-04-20T13:20:00.000+02:00;31406
2022-04-20T13:30:00.000+02:00;31084
2022-04-20T13:40:00.000+02:00;31016
2022-04-20T13:50:00.000+02:00;30958
2022-04-20T14:00:00.000+02:00;30818
2022-04-20T14:10:00.000+02:00;30607
2022-04-20T14:20:00.000+02:00;30720
2022-04-20T14:30:00.000+02:00;30389
2022-04-20T14:40:00.000+02:00;30299
2022-04-20T14:50:00.000+02:00;30004
2022-04-20T15:00:00.000+02:00;29721
2022-04-20T15:10:00.000+02:00;29586
2022-04-20T15:20:00.000+02:00;29652
2022-04-20T15:30:00.000+02:00;29437
2022-04-20T15:40:00.000+02:00;29165
2022-04-20T15:50:00.000+02:00;29310
2022-04-20T16:00:00.000+02:00;28924
2022-04-20T16:10:00.000+02:00;29010
2022-04-20T16:20:00.000+02:00;29028
2022-04-20T16:30:00.000+02:00;28956
2022-04-20T16:40:00.000+02:00;28729
2022-04-20T16:50:00.000+02:00;28825
2022-04-20T17:00:00.000+02:00;28686
2022-04-20T17:10:00.000+02:00;28841
2022-04-20T17:20:00.000+02:00;28854
2022-04-20T17:30:00.000+02:00;28728
2022-04-20T17:40:00.000+02:00;28518
2022-04-20T17:50:00.000+02:00;28223
2022-04-20T18:00:00.000+02:00;28316
2022-04-20T18:10:00.000+02:00;28293
2022-04-20T18:20:00.000+02:00;28342
2022-04-20T18:30:00.000+02:00;28022
2022-04-20T18:40:00.000+02:00;28257
2022-04-20T18:50:00.000+02:00;28386
2022-04-20T19:00:00.000+02:00;28124
2022-04-20T19:10:00.000+02:00;28631
2022-04-20T19:20:00.000+02:00;28647
2022-04-20T19:30:00.000+02:00;28897
2022-04-20T19:40:00.000+02:00;29023
2022-04-20T19:50:00.000+02:00;29196
2022-04-20T20:00:00.000+02:00;29281
2022-04-20T20:10:00.000+02:00;29569
2022-04-20T20:20:00.000+02:00;29538
2022-04-20T20:30:00.000+02:00;29675
2022-04-20T20:40:00.000+02:00;30204
2022-04-20T20:50:00.000+02:00;30416
2022-04-20T21:00:00.000+02:00;30613
2022-04-20T21:10:00.000+02:00;31160
2022-04-20T21:20:00.000+02:00;31453
2022-04-20T21:30:00.000+02:00;31039
2022-04-20T21:40:00.000+02:00;30652
2022-04-20T21:50:00.000+02:00;30272
2022-04-20T22:00:00.000+02:00;29616
2022-04-20T22:10:00.000+02:00;29601
2022-04-20T22:20:00.000+02:00;29088
2022-04-20T22:30:00.000+02:00;29031
2022-04-20T22:40:00.000+02:00;28295
2022-04-20T22:50:00.000+02:00;27918
2022-04-20T23:00:00.000+02:00;27095
2022-04-20T23:10:00.000+02:00;26992
2022-04-20T23:20:00.000+02:00;26300
2022-04-20T23:30:00.000+02:00;26138
2022-04-20T23:40:00.000+02:00;25698
2022-04-20T23:50:00.000+02:00;25179
2022-04-21T00:00:00.000+02:00;24745
2022-04-21T00:10:00.000+02:00;24669
2022-04-21T00:20:00.000+02:00;24656
2022-04-21T00:30:00.000+02:00;24473
2022-04-21T00:40:00.000+02:00;23969
2022-04-21T00:50:00.000+02:00;23690
2022-04-21T01:00:00.000+02:00;23334
2022-04-21T01:10:00.000+02:00;23192
2022-04-21T01:20:00.000+02:00;22856
2022-04-21T01:30:00.000+02:00;22775
2022-04-21T01:40:00.000+02:00;22673
2022-04-21T01:50:00.000+02:00;22638
2022-04-21T02:00:00.000+02:00;22490
2022-04-21T02:10:00.000+02:00;22271
2022-04-21T02:20:00.000+02:00;22362
2022-04-21T02:30:00.000+02:00;21826
2022-04-21T02:40:00.000+02:00;21845
2022-04-21T02:50:00.000+02:00;22068
2022-04-21T03:00:00.000+02:00;21863
2022-04-21T03:10:00.000+02:00;21840
2022-04-21T03:20:00.000+02:00;21383
2022-04-21T03:30:00.000+02:00;21739
2022-04-21T03:40:00.000+02:00;21251
2022-04-21T03:50:00.000+02:00;21542
2022-04-21T04:00:00.000+02:00;21470
2022-04-21T04:10:00.000+02:00;21572
2022-04-21T04:20:00.000+02:00;21672
2022-04-21T04:30:00.000+02:00;21514
2022-04-21T04:40:00.000+02:00;21708
2022-04-21T04:50:00.000+02:00;21577
2022-04-21T05:00:00.000+02:00;21711
2022-04-21T05:10:00.000+02:00;21959
2022-04-21T05:20:00.000+02:00;21893
2022-04-21T05:30:00.000+02:00;22293
2022-04-21T05:40:00.000+02:00;22538
2022-04-21T05:50:00.000+02:00;22753
2022-04-21T06:00:00.000+02:00;22831
2022-04-21T06:10:00.000+02:00;23881
2022-04-21T06:20:00.000+02:00;24073
2022-04-21T06:30:00.000+02:00;24782
2022-04-21T06:40:00.000+02:00;25015
2022-04-21T06:50:00.000+02:00;25302
2022-04-21T07:00:00.000+02:00;25801
2022-04-21T07:10:00.000+02:00;26711
2022-04-21T07:20:00.000+02:00;27087
2022-04-21T07:30:00.000+02:00;26995
2022-04-21T07:40:00.000+02:00;27582
2022-04-21T07:50:00.000+02:00;28030
2022-04-21T08:00:00.000+02:00;28354
2022-04-21T08:10:00.000+02:00;29055
2022-04-21T08:20:00.000+02:00;29237
2022-04-21T08:30:00.000+02:00;29384
2022-04-21T08:40:00.000+02:00;29468
2022-04-21T08:50:00.000+02:00;29717
2022-04-21T09:00:00.000+02:00;29634
2022-04-21T09:10:00.000+02:00;29987
2022-04-21T09:20:00.000+02:00;30355
2022-04-21T09:30:00.000+02:00;30306
2022-04-21T09:40:00.000+02:00;30312
2022-04-21T09:50:00.000+02:00;30630
2022-04-21T10:00:00.000+02:00;30262
2022-04-21T10:10:00.000+02:00;30501
2022-04-21T10:20:00.000+02:00;30207
2022-04-21T10:30:00.000+02:00;30350
2022-04-21T10:40:00.000+02:00;30530
2022-04-21T10:50:00.000+02:00;30570
2022-04-21T11:00:00.000+02:00;30491
2022-04-21T11:10:00.000+02:00;30701
2022-04-21T11:20:00.000+02:00;30332
2022-04-21T11:30:00.000+02:00;30411
2022-04-21T11:40:00.000+02:00;30490
2022-04-21T11:50:00.000+02:00;30431
2022-04-21T12:00:00.000+02:00;30388
2022-04-21T12:10:00.000+02:00;30712
2022-04-21T12:20:00.000+02:00;30581
2022-04-21T12:30:00.000+02:00;30390
2022-04-21T12:40:00.000+02:00;30357
2022-04-21T12:50:00.000+02:00;30627
2022-04-21T13:00:00.000+02:00;30459
2022-04-21T13:10:00.000+02:00;30763
2022-04-21T13:20:00.000+02:00;30500
2022-04-21T13:30:00.000+02:00;30161
2022-04-21T13:40:00.000+02:00;30238
2022-04-21T13:50:00.000+02:00;30068
2022-04-21T14:00:00.000+02:00;29771
2022-04-21T14:10:00.000+02:00;30168
2022-04-21T14:20:00.000+02:00;29747
2022-04-21T14:30:00.000+02:00;29728
2022-04-21T14:40:00.000+02:00;29670
2022-04-21T14:50:00.000+02:00;29782
2022-04-21T15:00:00.000+02:00;29456
2022-04-21T15:10:00.000+02:00;29411
2022-04-21T15:20:00.000+02:00;29049
2022-04-21T15:30:00.000+02:00;29115
2022-04-21T15:40:00.000+02:00;28948
2022-04-21T15:50:00.000+02:00;28910
2022-04-21T16:00:00.000+02:00;28706
2022-04-21T16:10:00.000+02:00;28725
2022-04-21T16:20:00.000+02:00;28725
2022-04-21T16:30:00.000+02:00;28540
2022-04-21T16:40:00.000+02:00;28627
2022-04-21T16:50:00.000+02:00;28588
2022-04-21T17:00:00.000+02:00;28190
2022-04-21T17:10:00.000+02:00;28438
2022-04-21T17:20:00.000+02:00;28381
2022-04-21T17:30:00.000+02:00;28107
2022-04-21T17:40:00.000+02:00;28215
2022-04-21T17:50:00.000+02:00;27754
2022-04-21T18:00:00.000+02:00;27850
2022-04-21T18:10:00.000+02:00;27615
2022-04-21T18:20:00.000+02:00;27801
2022-04-21T18:30:00.000+02:00;27726
2022-04-21T18:40:00.000+02:00;27566
2022-04-21T18:50:00.000+02:00;27669
2022-04-21T19:00:00.000+02:00;27463
2022-04-21T19:10:00.000+02:00;27820
2022-04-21T19:20:00.000+02:00;27882
2022-04-21T19:30:00.000+02:00;27990
2022-04-21T19:40:00.000+02:00;28007
2022-04-21T19:50:00.000+02:00;28283
2022-04-21T20:00:00.000+02:00;28124
2022-04-21T20:10:00.000+02:00;28814
2022-04-21T20:20:00.000+02:00;28937
2022-04-21T20:30:00.000+02:00;29288
2022-04-21T20:40:00.000+02:00;29728
2022-04-21T20:50:00.000+02:00;29981
2022-04-21T21:00:00.000+02:00;30527
2022-04-21T21:10:00.000+02:00;30874
2022-04-21T21:20:00.000+02:00;31296
2022-04-21T21:30:00.000+02:00;31174
2022-04-21T21:40:00.000+02:00;30718
2022-04-21T21:50:00.000+02:00;30153
2022-04-21T22:00:00.000+02:00;29795
2022-04-21T22:10:00.000+02:00;29454
2022-04-21T22:20:00.000+02:00;29356
2022-04-21T22:30:00.000+02:00;28686
2022-04-21T22:40:00.000+02:00;28228
2022-04-21T22:50:00.000+02:00;28018
2022-04-21T23:00:00.000+02:00;27544
2022-04-21T23:10:00.000+02:00;26960
2022-04-21T23:20:00.000+02:00;26614
2022-04-21T23:30:00.000+02:00;26068
2022-04-21T23:40:00.000+02:00;25891
2022-04-21T23:50:00.000+02:00;25388
2022-04-22T00:00:00.000+02:00;25067
2022-04-22T00:10:00.000+02:00;24879
2022-04-22T00:20:00.000+02:00;24783
2022-04-22T00:30:00.000+02:00;24593
2022-04-22T00:40:00.000+02:00;24111
2022-04-22T00:50:00.000+02:00;23846
2022-04-22T01:00:00.000+02:00;23156
2022-04-22T01:10:00.000+02:00;23420
2022-04-22T01:20:00.000+02:00;23227
2022-04-22T01:30:00.000+02:00;23063
2022-04-22T01:40:00.000+02:00;23074
2022-04-22T01:50:00.000+02:00;22428
2022-04-22T02:00:00.000+02:00;22478
2022-04-22T02:10:00.000+02:00;22247
2022-04-22T02:20:00.000+02:00;22126
2022-04-22T02:30:00.000+02:00;22022
2022-04-22T02:40:00.000+02:00;21910
2022-04-22T02:50:00.000+02:00;21918
2022-04-22T03:00:00.000+02:00;21484
2022-04-22T03:10:00.000+02:00;21430
2022-04-22T03:20:00.000+02:00;21543
2022-04-22T03:30:00.000+02:00;21672
2022-04-22T03:40:00.000+02:00;21465
2022-04-22T03:50:00.000+02:00;21334
2022-04-22T04:00:00.000+02:00;20999
2022-04-22T04:10:00.000+02:00;21285
2022-04-22T04:20:00.000+02:00;21443
2022-04-22T04:30:00.000+02:00;21504
2022-04-22T04:40:00.000+02:00;21700
2022-04-22T04:50:00.000+02:00;21557
2022-04-22T05:00:00.000+02:00;21761
2022-04-22T05:10:00.000+02:00;21844
2022-04-22T05:20:00.000+02:00;22049
2022-04-22T05:30:00.000+02:00;22000
2022-04-22T05:40:00.000+02:00;22103
2022-04-22T05:50:00.000+02:00;22566
2022-04-22T06:00:00.000+02:00;22833
2022-04-22T06:10:00.000+02:00;23688
2022-04-22T06:20:00.000+02:00;24018
2022-04-22T06:30:00.000+02:00;24242
2022-04-22T06:40:00.000+02:00;24903
2022-04-22T06:50:00.000+02:00;25548
2022-04-22T07:00:00.000+02:00;25768
2022-04-22T07:10:00.000+02:00;26764
2022-04-22T07:20:00.000+02:00;27078
2022-04-22T07:30:00.000+02:00;27575
2022-04-22T07:40:00.000+02:00;27593
2022-04-22T07:50:00.000+02:00;27855
2022-04-22T08:00:00.000+02:00;27971
2022-04-22T08:10:00.000+02:00;28846
2022-04-22T08:20:00.000+02:00;29249
2022-04-22T08:30:00.000+02:00;29407
2022-04-22T08:40:00.000+02:00;29593
2022-04-22T08:50:00.000+02:00;29818
2022-04-22T09:00:00.000+02:00;29692
2022-04-22T09:10:00.000+02:00;29860
2022-04-22T09:20:00.000+02:00;30108
2022-04-22T09:30:00.000+02:00;30026
2022-04-22T09:40:00.000+02:00;30237
2022-04-22T09:50:00.000+02:00;30335
2022-04-22T10:00:00.000+02:00;30301
2022-04-22T10:10:00.000+02:00;30500
2022-04-22T10:20:00.000+02:00;30467
2022-04-22T10:30:00.000+02:00;30520
2022-04-22T10:40:00.000+02:00;30260
2022-04-22T10:50:00.000+02:00;30279
2022-04-22T11:00:00.000+02:00;30090
2022-04-22T11:10:00.000+02:00;30215
2022-04-22T11:20:00.000+02:00;30424
2022-04-22T11:30:00.000+02:00;30213
2022-04-22T11:40:00.000+02:00;30301
2022-04-22T11:50:00.000+02:00;30433
2022-04-22T12:00:00.000+02:00;30458
2022-04-22T12:10:00.000+02:00;30482
2022-04-22T12:20:00.000+02:00;30770
2022-04-22T12:30:00.000+02:00;30819
2022-04-22T12:40:00.000+02:00;31112
2022-04-22T12:50:00.000+02:00;31106
2022-04-22T13:00:00.000+02:00;30842
2022-04-22T13:10:00.000+02:00;30847
2022-04-22T13:20:00.000+02:00;30905
2022-04-22T13:30:00.000+02:00;30888
2022-04-22T13:40:00.000+02:00;30988
2022-04-22T13:50:00.000+02:00;30842
2022-04-22T14:00:00.000+02:00;30109
2022-04-22T14:10:00.000+02:00;30442
2022-04-22T14:20:00.000+02:00;30616
2022-04-22T14:30:00.000+02:00;30343
2022-04-22T14:40:00.000+02:00;30359
2022-04-22T14:50:00.000+02:00;29859
2022-04-22T15:00:00.000+02:00;29353
2022-04-22T15:10:00.000+02:00;29439
2022-04-22T15:20:00.000+02:00;29291
2022-04-22T15:30:00.000+02:00;29313
2022-04-22T15:40:00.000+02:00;29276
2022-04-22T15:50:00.000+02:00;28742
2022-04-22T16:00:00.000+02:00;28826
2022-04-22T16:10:00.000+02:00;28997
2022-04-22T16:20:00.000+02:00;28761
2022-04-22T16:30:00.000+02:00;28819
2022-04-22T16:40:00.000+02:00;28670
2022-04-22T16:50:00.000+02:00;28509
2022-04-22T17:00:00.000+02:00;28582
2022-04-22T17:10:00.000+02:00;28727
2022-04-22T17:20:00.000+02:00;28543
2022-04-22T17:30:00.000+02:00;28308
2022-04-22T17:40:00.000+02:00;28273
2022-04-22T17:50:00.000+02:00;28282
2022-04-22T18:00:00.000+02:00;28107
2022-04-22T18:10:00.000+02:00;28131
2022-04-22T18:20:00.000+02:00;28184
2022-04-22T18:30:00.000+02:00;27944
2022-04-22T18:40:00.000+02:00;28066
2022-04-22T18:50:00.000+02:00;27910
2022-04-22T19:00:00.000+02:00;28019
2022-04-22T19:10:00.000+02:00;28153
2022-04-22T19:20:00.000+02:00;28567
2022-04-22T19:30:00.000+02:00;28593
2022-04-22T19:40:00.000+02:00;28488
2022-04-22T19:50:00.000+02:00;28616
2022-04-22T20:00:00.000+02:00;28643
2022-04-22T20:10:00.000+02:00;29041
2022-04-22T20:20:00.000+02:00;28937
2022-04-22T20:30:00.000+02:00;29373
2022-04-22T20:40:00.000+02:00;29577
2022-04-22T20:50:00.000+02:00;29916
2022-04-22T21:00:00.000+02:00;30360
2022-04-22T21:10:00.000+02:00;30429
2022-04-22T21:20:00.000+02:00;30993
2022-04-22T21:30:00.000+02:00;30819
2022-04-22T21:40:00.000+02:00;30395
2022-04-22T21:50:00.000+02:00;30098
2022-04-22T22:00:00.000+02:00;29516
2022-04-22T22:10:00.000+02:00;29402
2022-04-22T22:20:00.000+02:00;28801
2022-04-22T22:30:00.000+02:00;28633
2022-04-22T22:40:00.000+02:00;28057
2022-04-22T22:50:00.000+02:00;27624
2022-04-22T23:00:00.000+02:00;27296
2022-04-22T23:10:00.000+02:00;26657
2022-04-22T23:20:00.000+02:00;26391
2022-04-22T23:30:00.000+02:00;26073
2022-04-22T23:40:00.000+02:00;25637
2022-04-22T23:50:00.000+02:00;25426
2022-04-23T00:00:00.000+02:00;25191
2022-04-23T00:10:00.000+02:00;25280
2022-04-23T00:20:00.000+02:00;25095
2022-04-23T00:30:00.000+02:00;24744
2022-04-23T00:40:00.000+02:00;24388
2022-04-23T00:50:00.000+02:00;23967
2022-04-23T01:00:00.000+02:00;23762
2022-04-23T01:10:00.000+02:00;23422
2022-04-23T01:20:00.000+02:00;23416
2022-04-23T01:30:00.000+02:00;22969
2022-04-23T01:40:00.000+02:00;22888
2022-04-23T01:50:00.000+02:00;22484
2022-04-23T02:00:00.000+02:00;22501
2022-04-23T02:10:00.000+02:00;22022
2022-04-23T02:20:00.000+02:00;22074
2022-04-23T02:30:00.000+02:00;21590
2022-04-23T02:40:00.000+02:00;21630
2022-04-23T02:50:00.000+02:00;21558
2022-04-23T03:00:00.000+02:00;21385
2022-04-23T03:10:00.000+02:00;21232
2022-04-23T03:20:00.000+02:00;21159
2022-04-23T03:30:00.000+02:00;20816
2022-04-23T03:40:00.000+02:00;21070
2022-04-23T03:50:00.000+02:00;20921
2022-04-23T04:00:00.000+02:00;21078
2022-04-23T04:10:00.000+02:00;20904
2022-04-23T04:20:00.000+02:00;20765
2022-04-23T04:30:00.000+02:00;20660
2022-04-23T04:40:00.000+02:00;20849
2022-04-23T04:50:00.000+02:00;20680
2022-04-23T05:00:00.000+02:00;20397
2022-04-23T05:10:00.000+02:00;20632
2022-04-23T05:20:00.000+02:00;20500
2022-04-23T05:30:00.000+02:00;20397
2022-04-23T05:40:00.000+02:00;20581
2022-04-23T05:50:00.000+02:00;20332
2022-04-23T06:00:00.000+02:00;20295
2022-04-23T06:10:00.000+02:00;20656
2022-04-23T06:20:00.000+02:00;20611
2022-04-23T06:30:00.000+02:00;20674
2022-04-23T06:40:00.000+02:00;21019
2022-04-23T06:50:00.000+02:00;21044
2022-04-23T07:00:00.000+02:00;21352
2022-04-23T07:10:00.000+02:00;21588
2022-04-23T07:20:00.000+02:00;21113
2022-04-23T07:30:00.000+02:00;21238
2022-04-23T07:40:00.000+02:00;21285
2022-04-23T07:50:00.000+02:00;21688
2022-04-23T08:00:00.000+02:00;22101
2022-04-23T08:10:00.000+02:00;21958
2022-04-23T08:20:00.000+02:00;22328
2022-04-23T08:30:00.000+02:00;22741
2022-04-23T08:40:00.000+02:00;23211
2022-04-23T08:50:00.000+02:00;23614
2022-04-23T09:00:00.000+02:00;23801
2022-04-23T09:10:00.000+02:00;24528
2022-04-23T09:20:00.000+02:00;24659
2022-04-23T09:30:00.000+02:00;24879
2022-04-23T09:40:00.000+02:00;25324
2022-04-23T09:50:00.000+02:00;25550
2022-04-23T10:00:00.000+02:00;26011
2022-04-23T10:10:00.000+02:00;26043
2022-04-23T10:20:00.000+02:00;26236
2022-04-23T10:30:00.000+02:00;26357
2022-04-23T10:40:00.000+02:00;26115
2022-04-23T10:50:00.000+02:00;26471
2022-04-23T11:00:00.000+02:00;26515
2022-04-23T11:10:00.000+02:00;26551
2022-04-23T11:20:00.000+02:00;26507
2022-04-23T11:30:00.000+02:00;26686
2022-04-23T11:40:00.000+02:00;26635
2022-04-23T11:50:00.000+02:00;26739
2022-04-23T12:00:00.000+02:00;26866
2022-04-23T12:10:00.000+02:00;26963
2022-04-23T12:20:00.000+02:00;26733
2022-04-23T12:30:00.000+02:00;26744
2022-04-23T12:40:00.000+02:00;26924
2022-04-23T12:50:00.000+02:00;26835
2022-04-23T13:00:00.000+02:00;27069
2022-04-23T13:10:00.000+02:00;26950
2022-04-23T13:20:00.000+02:00;27087
2022-04-23T13:30:00.000+02:00;27119
2022-04-23T13:40:00.000+02:00;27440
2022-04-23T13:50:00.000+02:00;27078
2022-04-23T14:00:00.000+02:00;27565
2022-04-23T14:10:00.000+02:00;26935
2022-04-23T14:20:00.000+02:00;27027
2022-04-23T14:30:00.000+02:00;26753
2022-04-23T14:40:00.000+02:00;26435
2022-04-23T14:50:00.000+02:00;26205
2022-04-23T15:00:00.000+02:00;26142
2022-04-23T15:10:00.000+02:00;25656
2022-04-23T15:20:00.000+02:00;25641
2022-04-23T15:30:00.000+02:00;25537
2022-04-23T15:40:00.000+02:00;25511
2022-04-23T15:50:00.000+02:00;25078
2022-04-23T16:00:00.000+02:00;24765
2022-04-23T16:10:00.000+02:00;24821
2022-04-23T16:20:00.000+02:00;24665
2022-04-23T16:30:00.000+02:00;24741
2022-04-23T16:40:00.000+02:00;24664
2022-04-23T16:50:00.000+02:00;24639
2022-04-23T17:00:00.000+02:00;24362
2022-04-23T17:10:00.000+02:00;24402
2022-04-23T17:20:00.000+02:00;24474
2022-04-23T17:30:00.000+02:00;24405
2022-04-23T17:40:00.000+02:00;24225
2022-04-23T17:50:00.000+02:00;23967
2022-04-23T18:00:00.000+02:00;24127
2022-04-23T18:10:00.000+02:00;24147
2022-04-23T18:20:00.000+02:00;24212
2022-04-23T18:30:00.000+02:00;24283
2022-04-23T18:40:00.000+02:00;24283
2022-04-23T18:50:00.000+02:00;24088
2022-04-23T19:00:00.000+02:00;24415
2022-04-23T19:10:00.000+02:00;24869
2022-04-23T19:20:00.000+02:00;24717
2022-04-23T19:30:00.000+02:00;24990
2022-04-23T19:40:00.000+02:00;24962
2022-04-23T19:50:00.000+02:00;25126
2022-04-23T20:00:00.000+02:00;25191
2022-04-23T20:10:00.000+02:00;25552
2022-04-23T20:20:00.000+02:00;25586
2022-04-23T20:30:00.000+02:00;25861
2022-04-23T20:40:00.000+02:00;25887
2022-04-23T20:50:00.000+02:00;26367
2022-04-23T21:00:00.000+02:00;26754
2022-04-23T21:10:00.000+02:00;27478
2022-04-23T21:20:00.000+02:00;27744
2022-04-23T21:30:00.000+02:00;27991
2022-04-23T21:40:00.000+02:00;27618
2022-04-23T21:50:00.000+02:00;27611
2022-04-23T22:00:00.000+02:00;27143
2022-04-23T22:10:00.000+02:00;26834
2022-04-23T22:20:00.000+02:00;26683
2022-04-23T22:30:00.000+02:00;26201
2022-04-23T22:40:00.000+02:00;25798
2022-04-23T22:50:00.000+02:00;25516
2022-04-23T23:00:00.000+02:00;25163
2022-04-23T23:10:00.000+02:00;24911
2022-04-23T23:20:00.000+02:00;24555
2022-04-23T23:30:00.000+02:00;24568
2022-04-23T23:40:00.000+02:00;24277
2022-04-23T23:50:00.000+02:00;23740
2022-04-24T00:00:00.000+02:00;23245
2022-04-24T00:10:00.000+02:00;23354
2022-04-24T00:20:00.000+02:00;23035
2022-04-24T00:30:00.000+02:00;22963
2022-04-24T00:40:00.000+02:00;22819
2022-04-24T00:50:00.000+02:00;22095
2022-04-24T01:00:00.000+02:00;22109
2022-04-24T01:10:00.000+02:00;21903
2022-04-24T01:20:00.000+02:00;21804
2022-04-24T01:30:00.000+02:00;21391
2022-04-24T01:40:00.000+02:00;21270
2022-04-24T01:50:00.000+02:00;20847
2022-04-24T02:00:00.000+02:00;20740
2022-04-24T02:10:00.000+02:00;20541
2022-04-24T02:20:00.000+02:00;20171
2022-04-24T02:30:00.000+02:00;20199
2022-04-24T02:40:00.000+02:00;20260
2022-04-24T02:50:00.000+02:00;19971
2022-04-24T03:00:00.000+02:00;19818
2022-04-24T03:10:00.000+02:00;19680
2022-04-24T03:20:00.000+02:00;19356
2022-04-24T03:30:00.000+02:00;19467
2022-04-24T03:40:00.000+02:00;19561
2022-04-24T03:50:00.000+02:00;19215
2022-04-24T04:00:00.000+02:00;19142
2022-04-24T04:10:00.000+02:00;19250
2022-04-24T04:20:00.000+02:00;19202
2022-04-24T04:30:00.000+02:00;19144
2022-04-24T04:40:00.000+02:00;19097
2022-04-24T04:50:00.000+02:00;19164
2022-04-24T05:00:00.000+02:00;19237
2022-04-24T05:10:00.000+02:00;19653
2022-04-24T05:20:00.000+02:00;19195
2022-04-24T05:30:00.000+02:00;19370
2022-04-24T05:40:00.000+02:00;19367
2022-04-24T05:50:00.000+02:00;19264
2022-04-24T06:00:00.000+02:00;19272
2022-04-24T06:10:00.000+02:00;19603
2022-04-24T06:20:00.000+02:00;19508
2022-04-24T06:30:00.000+02:00;19624
2022-04-24T06:40:00.000+02:00;19684
2022-04-24T06:50:00.000+02:00;19964
2022-04-24T07:00:00.000+02:00;19634
2022-04-24T07:10:00.000+02:00;19649
2022-04-24T07:20:00.000+02:00;19684
2022-04-24T07:30:00.000+02:00;19112
2022-04-24T07:40:00.000+02:00;19547
2022-04-24T07:50:00.000+02:00;19523
2022-04-24T08:00:00.000+02:00;19531
2022-04-24T08:10:00.000+02:00;19871
2022-04-24T08:20:00.000+02:00;19797
2022-04-24T08:30:00.000+02:00;19832
2022-04-24T08:40:00.000+02:00;20271
2022-04-24T08:50:00.000+02:00;20830
2022-04-24T09:00:00.000+02:00;21051
2022-04-24T09:10:00.000+02:00;21212
2022-04-24T09:20:00.000+02:00;21664
2022-04-24T09:30:00.000+02:00;21725
2022-04-24T09:40:00.000+02:00;21956
2022-04-24T09:50:00.000+02:00;22478
2022-04-24T10:00:00.000+02:00;22702
2022-04-24T10:10:00.000+02:00;22884
2022-04-24T10:20:00.000+02:00;23126
2022-04-24T10:30:00.000+02:00;23336
2022-04-24T10:40:00.000+02:00;23356
2022-04-24T10:50:00.000+02:00;23672
2022-04-24T11:00:00.000+02:00;23348
2022-04-24T11:10:00.000+02:00;23696
2022-04-24T11:20:00.000+02:00;23662
2022-04-24T11:30:00.000+02:00;23793
2022-04-24T11:40:00.000+02:00;23947
2022-04-24T11:50:00.000+02:00;23646
2022-04-24T12:00:00.000+02:00;23748
2022-04-24T12:10:00.000+02:00;23702
2022-04-24T12:20:00.000+02:00;23793
2022-04-24T12:30:00.000+02:00;23584
2022-04-24T12:40:00.000+02:00;23784
2022-04-24T12:50:00.000+02:00;23906
