datetime;demand
2022-05-01T10:00:00.000+02:00;21137
2022-05-01T10:10:00.000+02:00;21417
2022-05-01T10:20:00.000+02:00;21639
2022-05-01T10:30:00.000+02:00;21572
2022-05-01T10:40:00.000+02:00;21780
2022-05-01T10:50:00.000+02:00;21923
2022-05-01T11:00:00.000+02:00;21956
2022-05-01T11:10:00.000+02:00;22198
2022-05-01T11:20:00.000+02:00;22059
2022-05-01T11:30:00.000+02:00;22174
2022-05-01T11:40:00.000+02:00;22154
2022-05-01T11:50:00.000+02:00;22294
2022-05-01T12:00:00.000+02:00;22162
2022-05-01T12:10:00.000+02:00;22075
2022-05-01T12:20:00.000+02:00;22275
2022-05-01T12:30:00.000+02:00;22390
2022-05-01T12:40:00.000+02:00;22355
2022-05-01T12:50:00.000+02:00;22433
2022-05-01T13:00:00.000+02:00;22338
2022-05-01T13:10:00.000+02:00;22289
2022-05-01T13:20:00.000+02:00;22338
2022-05-01T13:30:00.000+02:00;22337
2022-05-01T13:40:00.000+02:00;22400
2022-05-01T13:50:00.000+02:00;22423
2022-05-01T14:00:00.000+02:00;22193
2022-05-01T14:10:00.000+02:00;22312
2022-05-01T14:20:00.000+02:00;22234
2022-05-01T14:30:00.000+02:00;21973
2022-05-01T14:40:00.000+02:00;21811
2022-05-01T14:50:00.000+02:00;21610
2022-05-01T15:00:00.000+02:00;21466
2022-05-01T15:10:00.000+02:00;21235
2022-05-01T15:20:00.000+02:00;20988
2022-05-01T15:30:00.000+02:00;21075
2022-05-01T15:40:00.000+02:00;20771
2022-05-01T15:50:00.000+02:00;20926
2022-05-01T16:00:00.000+02:00;20769
2022-05-01T16:10:00.000+02:00;20571
2022-05-01T16:20:00.000+02:00;20715
2022-05-01T16:30:00.000+02:00;20522
2022-05-01T16:40:00.000+02:00;20584
2022-05-01T16:50:00.000+02:00;20425
2022-05-01T17:00:00.000+02:00;20454
2022-05-01T17:10:00.000+02:00;20425
2022-05-01T17:20:00.000+02:00;20429
2022-05-01T17:30:00.000+02:00;20308
2022-05-01T17:40:00.000+02:00;20466
2022-05-01T17:50:00.000+02:00;20556
2022-05-01T18:00:00.000+02:00;20518
2022-05-01T18:10:00.000+02:00;20645
2022-05-01T18:20:00.000+02:00;20797
2022-05-01T18:30:00.000+02:00;20955
2022-05-01T18:40:00.000+02:00;20978
2022-05-01T18:50:00.000+02:00;20875
2022-05-01T19:00:00.000+02:00;21050
2022-05-01T19:10:00.000+02:00;21129
2022-05-01T19:20:00.000+02:00;21099
2022-05-01T19:30:00.000+02:00;21137
2022-05-01T19:40:00.000+02:00;21324
2022-05-01T19:50:00.000+02:00;21623
2022-05-01T20:00:00.000+02:00;21531
2022-05-01T20:10:00.000+02:00;21795
2022-05-01T20:20:00.000+02:00;22196
2022-05-01T20:30:00.000+02:00;22414
2022-05-01T20:40:00.000+02:00;22615
2022-05-01T20:50:00.000+02:00;22788
2022-05-01T21:00:00.000+02:00;23009
2022-05-01T21:10:00.000+02:00;23763
2022-05-01T21:20:00.000+02:00;24131
2022-05-01T21:30:00.000+02:00;24421
2022-05-01T21:40:00.000+02:00;24235
2022-05-01T21:50:00.000+02:00;24271
2022-05-01T22:00:00.000+02:00;24034
2022-05-01T22:10:00.000+02:00;23853
2022-05-01T22:20:00.000+02:00;23869
2022-05-01T22:30:00.000+02:00;23411
2022-05-01T22:40:00.000+02:00;23350
2022-05-01T22:50:00.000+02:00;23091
2022-05-01T23:00:00.000+02:00;22765
2022-05-01T23:10:00.000+02:00;22402
2022-05-01T23:20:00.000+02:00;22166
2022-05-01T23:30:00.000+02:00;21815
2022-05-01T23:40:00.000+02:00;21700
2022-05-01T23:50:00.000+02:00;21303
2022-05-02T00:00:00.000+02:00;20966
2022-05-02T00:10:00.000+02:00;21033
2022-05-02T00:20:00.000+02:00;20704
2022-05-02T00:30:00.000+02:00;20543
2022-05-02T00:40:00.000+02:00;20326
2022-05-02T00:50:00.000+02:00;20144
2022-05-02T01:00:00.000+02:00;19806
2022-05-02T01:10:00.000+02:00;19693
2022-05-02T01:20:00.000+02:00;19525
2022-05-02T01:30:00.000+02:00;19289
2022-05-02T01:40:00.000+02:00;19009
2022-05-02T01:50:00.000+02:00;19015
2022-05-02T02:00:00.000+02:00;18866
2022-05-02T02:10:00.000+02:00;18793
2022-05-02T02:20:00.000+02:00;18626
2022-05-02T02:30:00.000+02:00;18661
2022-05-02T02:40:00.000+02:00;18431
2022-05-02T02:50:00.000+02:00;18485
2022-05-02T03:00:00.000+02:00;18399
2022-05-02T03:10:00.000+02:00;18330
2022-05-02T03:20:00.000+02:00;18275
2022-05-02T03:30:00.000+02:00;18126
2022-05-02T03:40:00.000+02:00;18291
2022-05-02T03:50:00.000+02:00;18196
2022-05-02T04:00:00.000+02:00;17985
2022-05-02T04:10:00.000+02:00;17909
2022-05-02T04:20:00.000+02:00;18132
2022-05-02T04:30:00.000+02:00;18077
2022-05-02T04:40:00.000+02:00;18153
2022-05-02T04:50:00.000+02:00;18250
2022-05-02T05:00:00.000+02:00;17985
2022-05-02T05:10:00.000+02:00;18544
2022-05-02T05:20:00.000+02:00;18594
2022-05-02T05:30:00.000+02:00;18743
2022-05-02T05:40:00.000+02:00;18828
2022-05-02T05:50:00.000+02:00;18827
2022-05-02T06:00:00.000+02:00;19262
2022-05-02T06:10:00.000+02:00;20063
2022-05-02T06:20:00.000+02:00;20573
2022-05-02T06:30:00.000+02:00;20788
2022-05-02T06:40:00.000+02:00;21026
2022-05-02T06:50:00.000+02:00;21390
2022-05-02T07:00:00.000+02:00;21696
2022-05-02T07:10:00.000+02:00;22164
2022-05-02T07:20:00.000+02:00;22079
2022-05-02T07:30:00.000+02:00;22283
2022-05-02T07:40:00.000+02:00;22746
2022-05-02T07:50:00.000+02:00;22837
2022-05-02T08:00:00.000+02:00;22969
2022-05-02T08:10:00.000+02:00;23378
2022-05-02T08:20:00.000+02:00;23755
2022-05-02T08:30:00.000+02:00;23948
2022-05-02T08:40:00.000+02:00;24261
2022-05-02T08:50:00.000+02:00;24389
2022-05-02T09:00:00.000+02:00;24392
2022-05-02T09:10:00.000+02:00;24690
2022-05-02T09:20:00.000+02:00;25049
2022-05-02T09:30:00.000+02:00;25230
2022-05-02T09:40:00.000+02:00;25442
2022-05-02T09:50:00.000+02:00;25473
2022-05-02T10:00:00.000+02:00;25751
2022-05-02T10:10:00.000+02:00;25941
2022-05-02T10:20:00.000+02:00;26151
2022-05-02T10:30:00.000+02:00;26357
2022-05-02T10:40:00.000+02:00;26257
2022-05-02T10:50:00.000+02:00;26302
2022-05-02T11:00:00.000+02:00;26343
2022-05-02T11:10:00.000+02:00;26643
2022-05-02T11:20:00.000+02:00;26515
2022-05-02T11:30:00.000+02:00;26355
2022-05-02T11:40:00.000+02:00;26764
2022-05-02T11:50:00.000+02:00;26873
2022-05-02T12:00:00.000+02:00;26876
2022-05-02T12:10:00.000+02:00;26781
2022-05-02T12:20:00.000+02:00;26975
2022-05-02T12:30:00.000+02:00;26850
2022-05-02T12:40:00.000+02:00;26749
2022-05-02T12:50:00.000+02:00;27040
2022-05-02T13:00:00.000+02:00;27027
2022-05-02T13:10:00.000+02:00;27236
2022-05-02T13:20:00.000+02:00;27380
2022-05-02T13:30:00.000+02:00;27375
2022-05-02T13:40:00.000+02:00;27519
2022-05-02T13:50:00.000+02:00;27090
2022-05-02T14:00:00.000+02:00;27073
2022-05-02T14:10:00.000+02:00;27281
2022-05-02T14:20:00.000+02:00;27365
2022-05-02T14:30:00.000+02:00;27037
2022-05-02T14:40:00.000+02:00;27035
2022-05-02T14:50:00.000+02:00;26500
2022-05-02T15:00:00.000+02:00;26294
2022-05-02T15:10:00.000+02:00;26417
2022-05-02T15:20:00.000+02:00;26247
2022-05-02T15:30:00.000+02:00;26015
2022-05-02T15:40:00.000+02:00;26061
2022-05-02T15:50:00.000+02:00;25952
2022-05-02T16:00:00.000+02:00;25839
2022-05-02T16:10:00.000+02:00;25813
2022-05-02T16:20:00.000+02:00;25931
2022-05-02T16:30:00.000+02:00;25796
2022-05-02T16:40:00.000+02:00;25694
2022-05-02T16:50:00.000+02:00;25639
2022-05-02T17:00:00.000+02:00;25461
2022-05-02T17:10:00.000+02:00;25665
2022-05-02T17:20:00.000+02:00;25638
2022-05-02T17:30:00.000+02:00;25449
2022-05-02T17:40:00.000+02:00;25323
2022-05-02T17:50:00.000+02:00;25482
2022-05-02T18:00:00.000+02:00;25350
2022-05-02T18:10:00.000+02:00;25346
2022-05-02T18:20:00.000+02:00;25211
2022-05-02T18:30:00.000+02:00;25146
2022-05-02T18:40:00.000+02:00;25657
2022-05-02T18:50:00.000+02:00;25209
2022-05-02T19:00:00.000+02:00;25540
2022-05-02T19:10:00.000+02:00;25674
2022-05-02T19:20:00.000+02:00;25843
2022-05-02T19:30:00.000+02:00;25934
2022-05-02T19:40:00.000+02:00;25868
2022-05-02T19:50:00.000+02:00;26269
2022-05-02T20:00:00.000+02:00;26153
2022-05-02T20:10:00.000+02:00;26479
2022-05-02T20:20:00.000+02:00;26548
2022-05-02T20:30:00.000+02:00;27108
2022-05-02T20:40:00.000+02:00;27421
2022-05-02T20:50:00.000+02:00;27297
2022-05-02T21:00:00.000+02:00;27819
2022-05-02T21:10:00.000+02:00;28201
2022-05-02T21:20:00.000+02:00;28418
2022-05-02T21:30:00.000+02:00;28663
2022-05-02T21:40:00.000+02:00;28401
2022-05-02T21:50:00.000+02:00;28072
2022-05-02T22:00:00.000+02:00;27560
2022-05-02T22:10:00.000+02:00;27241
2022-05-02T22:20:00.000+02:00;26936
2022-05-02T22:30:00.000+02:00;26590
2022-05-02T22:40:00.000+02:00;26088
2022-05-02T22:50:00.000+02:00;25693
2022-05-02T23:00:00.000+02:00;25487
2022-05-02T23:10:00.000+02:00;24865
2022-05-02T23:20:00.000+02:00;24252
2022-05-02T23:30:00.000+02:00;24018
2022-05-02T23:40:00.000+02:00;23763
2022-05-02T23:50:00.000+02:00;23535
2022-05-03T00:00:00.000+02:00;23158
2022-05-03T00:10:00.000+02:00;23255
2022-05-03T00:20:00.000+02:00;23121
2022-05-03T00:30:00.000+02:00;22856
2022-05-03T00:40:00.000+02:00;22624
2022-05-03T00:50:00.000+02:00;22397
2022-05-03T01:00:00.000+02:00;22267
2022-05-03T01:10:00.000+02:00;22087
2022-05-03T01:20:00.000+02:00;22069
2022-05-03T01:30:00.000+02:00;21625
2022-05-03T01:40:00.000+02:00;21546
2022-05-03T01:50:00.000+02:00;21494
2022-05-03T02:00:00.000+02:00;21338
2022-05-03T02:10:00.000+02:00;21157
2022-05-03T02:20:00.000+02:00;20795
2022-05-03T02:30:00.000+02:00;20891
2022-05-03T02:40:00.000+02:00;20904
2022-05-03T02:50:00.000+02:00;20791
2022-05-03T03:00:00.000+02:00;20726
2022-05-03T03:10:00.000+02:00;20639
2022-05-03T03:20:00.000+02:00;20517
2022-05-03T03:30:00.000+02:00;20434
2022-05-03T03:40:00.000+02:00;20852
2022-05-03T03:50:00.000+02:00;20581
2022-05-03T04:00:00.000+02:00;20318
2022-05-03T04:10:00.000+02:00;20799
2022-05-03T04:20:00.000+02:00;20335
2022-05-03T04:30:00.000+02:00;20726
2022-05-03T04:40:00.000+02:00;20602
2022-05-03T04:50:00.000+02:00;20855
2022-05-03T05:00:00.000+02:00;20639
2022-05-03T05:10:00.000+02:00;20910
2022-05-03T05:20:00.000+02:00;21177
2022-05-03T05:30:00.000+02:00;21013
2022-05-03T05:40:00.000+02:00;21428
2022-05-03T05:50:00.000+02:00;21327
2022-05-03T06:00:00.000+02:00;21855
2022-05-03T06:10:00.000+02:00;22558
2022-05-03T06:20:00.000+02:00;23105
2022-05-03T06:30:00.000+02:00;23655
2022-05-03T06:40:00.000+02:00;24269
2022-05-03T06:50:00.000+02:00;24775
2022-05-03T07:00:00.000+02:00;24914
2022-05-03T07:10:00.000+02:00;25743
2022-05-03T07:20:00.000+02:00;26001
2022-05-03T07:30:00.000+02:00;26244
2022-05-03T07:40:00.000+02:00;26582
2022-05-03T07:50:00.000+02:00;27045
2022-05-03T08:00:00.000+02:00;27183
2022-05-03T08:10:00.000+02:00;27795
2022-05-03T08:20:00.000+02:00;28127
2022-05-03T08:30:00.000+02:00;28385
2022-05-03T08:40:00.000+02:00;28348
2022-05-03T08:50:00.000+02:00;28787
2022-05-03T09:00:00.000+02:00;28877
2022-05-03T09:10:00.000+02:00;29106
2022-05-03T09:20:00.000+02:00;29169
2022-05-03T09:30:00.000+02:00;29107
2022-05-03T09:40:00.000+02:00;29087
2022-05-03T09:50:00.000+02:00;29370
2022-05-03T10:00:00.000+02:00;29307
2022-05-03T10:10:00.000+02:00;29155
2022-05-03T10:20:00.000+02:00;29115
2022-05-03T10:30:00.000+02:00;29288
2022-05-03T10:40:00.000+02:00;29020
2022-05-03T10:50:00.000+02:00;29073
2022-05-03T11:00:00.000+02:00;29185
2022-05-03T11:10:00.000+02:00;29018
2022-05-03T11:20:00.000+02:00;29087
2022-05-03T11:30:00.000+02:00;29045
2022-05-03T11:40:00.000+02:00;29028
2022-05-03T11:50:00.000+02:00;29228
2022-05-03T12:00:00.000+02:00;28945
2022-05-03T12:10:00.000+02:00;29249
2022-05-03T12:20:00.000+02:00;28977
2022-05-03T12:30:00.000+02:00;29275
2022-05-03T12:40:00.000+02:00;29100
2022-05-03T12:50:00.000+02:00;28983
2022-05-03T13:00:00.000+02:00;29091
2022-05-03T13:10:00.000+02:00;29302
2022-05-03T13:20:00.000+02:00;29517
2022-05-03T13:30:00.000+02:00;29131
2022-05-03T13:40:00.000+02:00;29284
2022-05-03T13:50:00.000+02:00;29470
2022-05-03T14:00:00.000+02:00;29381
2022-05-03T14:10:00.000+02:00;29383
2022-05-03T14:20:00.000+02:00;29721
2022-05-03T14:30:00.000+02:00;29506
2022-05-03T14:40:00.000+02:00;29312
2022-05-03T14:50:00.000+02:00;28948
2022-05-03T15:00:00.000+02:00;29129
2022-05-03T15:10:00.000+02:00;29179
2022-05-03T15:20:00.000+02:00;29091
2022-05-03T15:30:00.000+02:00;28989
2022-05-03T15:40:00.000+02:00;28851
2022-05-03T15:50:00.000+02:00;28903
2022-05-03T16:00:00.000+02:00;28698
2022-05-03T16:10:00.000+02:00;28476
2022-05-03T16:20:00.000+02:00;28688
2022-05-03T16:30:00.000+02:00;28380
2022-05-03T16:40:00.000+02:00;28326
2022-05-03T16:50:00.000+02:00;28333
2022-05-03T17:00:00.000+02:00;28315
2022-05-03T17:10:00.000+02:00;28303
2022-05-03T17:20:00.000+02:00;28333
2022-05-03T17:30:00.000+02:00;28240
2022-05-03T17:40:00.000+02:00;28031
2022-05-03T17:50:00.000+02:00;28200
2022-05-03T18:00:00.000+02:00;28063
2022-05-03T18:10:00.000+02:00;28164
2022-05-03T18:20:00.000+02:00;27966
2022-05-03T18:30:00.000+02:00;28005
2022-05-03T18:40:00.000+02:00;27869
2022-05-03T18:50:00.000+02:00;28101
2022-05-03T19:00:00.000+02:00;28093
2022-05-03T19:10:00.000+02:00;28388
2022-05-03T19:20:00.000+02:00;28244
2022-05-03T19:30:00.000+02:00;28064
2022-05-03T19:40:00.000+02:00;28356
2022-05-03T19:50:00.000+02:00;28023
2022-05-03T20:00:00.000+02:00;28364
2022-05-03T20:10:00.000+02:00;28517
2022-05-03T20:20:00.000+02:00;28906
2022-05-03T20:30:00.000+02:00;29149
2022-05-03T20:40:00.000+02:00;29367
2022-05-03T20:50:00.000+02:00;29525
2022-05-03T21:00:00.000+02:00;29769
2022-05-03T21:10:00.000+02:00;30065
2022-05-03T21:20:00.000+02:00;30402
2022-05-03T21:30:00.000+02:00;30676
2022-05-03T21:40:00.000+02:00;30089
2022-05-03T21:50:00.000+02:00;30011
2022-05-03T22:00:00.000+02:00;29175
2022-05-03T22:10:00.000+02:00;28920
2022-05-03T22:20:00.000+02:00;28423
2022-05-03T22:30:00.000+02:00;28113
2022-05-03T22:40:00.000+02:00;27684
2022-05-03T22:50:00.000+02:00;27306
2022-05-03T23:00:00.000+02:00;26626
2022-05-03T23:10:00.000+02:00;26237
2022-05-03T23:20:00.000+02:00;25917
2022-05-03T23:30:00.000+02:00;25492
2022-05-03T23:40:00.000+02:00;25164
2022-05-03T23:50:00.000+02:00;24796
2022-05-04T00:00:00.000+02:00;24035
2022-05-04T00:10:00.000+02:00;24519
2022-05-04T00:20:00.000+02:00;24391
2022-05-04T00:30:00.000+02:00;24113
2022-05-04T00:40:00.000+02:00;23977
2022-05-04T00:50:00.000+02:00;23558
2022-05-04T01:00:00.000+02:00;23352
2022-05-04T01:10:00.000+02:00;22886
2022-05-04T01:20:00.000+02:00;23026
2022-05-04T01:30:00.000+02:00;22860
2022-05-04T01:40:00.000+02:00;22611
2022-05-04T01:50:00.000+02:00;22566
2022-05-04T02:00:00.000+02:00;22457
2022-05-04T02:10:00.000+02:00;21802
2022-05-04T02:20:00.000+02:00;21498
2022-05-04T02:30:00.000+02:00;21656
2022-05-04T02:40:00.000+02:00;21652
2022-05-04T02:50:00.000+02:00;21755
2022-05-04T03:00:00.000+02:00;21390
2022-05-04T03:10:00.000+02:00;21634
2022-05-04T03:20:00.000+02:00;21262
2022-05-04T03:30:00.000+02:00;21196
2022-05-04T03:40:00.000+02:00;21670
2022-05-04T03:50:00.000+02:00;21334
2022-05-04T04:00:00.000+02:00;21130
2022-05-04T04:10:00.000+02:00;21328
2022-05-04T04:20:00.000+02:00;21200
2022-05-04T04:30:00.000+02:00;21166
2022-05-04T04:40:00.000+02:00;21252
2022-05-04T04:50:00.000+02:00;21363
2022-05-04T05:00:00.000+02:00;21454
2022-05-04T05:10:00.000+02:00;21712
2022-05-04T05:20:00.000+02:00;21542
2022-05-04T05:30:00.000+02:00;21761
2022-05-04T05:40:00.000+02:00;22050
2022-05-04T05:50:00.000+02:00;21975
2022-05-04T06:00:00.000+02:00;22516
2022-05-04T06:10:00.000+02:00;23451
2022-05-04T06:20:00.000+02:00;23968
2022-05-04T06:30:00.000+02:00;24371
2022-05-04T06:40:00.000+02:00;24791
2022-05-04T06:50:00.000+02:00;25114
2022-05-04T07:00:00.000+02:00;25296
2022-05-04T07:10:00.000+02:00;26144
2022-05-04T07:20:00.000+02:00;26812
2022-05-04T07:30:00.000+02:00;27042
2022-05-04T07:40:00.000+02:00;27533
2022-05-04T07:50:00.000+02:00;27222
2022-05-04T08:00:00.000+02:00;27908
2022-05-04T08:10:00.000+02:00;28465
2022-05-04T08:20:00.000+02:00;28885
2022-05-04T08:30:00.000+02:00;28856
2022-05-04T08:40:00.000+02:00;28982
2022-05-04T08:50:00.000+02:00;29080
2022-05-04T09:00:00.000+02:00;29092
2022-05-04T09:10:00.000+02:00;29484
2022-05-04T09:20:00.000+02:00;29459
2022-05-04T09:30:00.000+02:00;29537
2022-05-04T09:40:00.000+02:00;29664
2022-05-04T09:50:00.000+02:00;29521
2022-05-04T10:00:00.000+02:00;29720
2022-05-04T10:10:00.000+02:00;29617
2022-05-04T10:20:00.000+02:00;29481
2022-05-04T10:30:00.000+02:00;29748
2022-05-04T10:40:00.000+02:00;29895
2022-05-04T10:50:00.000+02:00;29715
2022-05-04T11:00:00.000+02:00;29690
2022-05-04T11:10:00.000+02:00;29592
2022-05-04T11:20:00.000+02:00;29720
2022-05-04T11:30:00.000+02:00;29688
2022-05-04T11:40:00.000+02:00;29731
2022-05-04T11:50:00.000+02:00;29823
2022-05-04T12:00:00.000+02:00;29839
2022-05-04T12:10:00.000+02:00;29722
2022-05-04T12:20:00.000+02:00;30030
2022-05-04T12:30:00.000+02:00;29880
2022-05-04T12:40:00.000+02:00;30136
2022-05-04T12:50:00.000+02:00;30124
2022-05-04T13:00:00.000+02:00;29881
2022-05-04T13:10:00.000+02:00;30096
2022-05-04T13:20:00.000+02:00;30143
2022-05-04T13:30:00.000+02:00;30202
2022-05-04T13:40:00.000+02:00;30287
2022-05-04T13:50:00.000+02:00;30065
2022-05-04T14:00:00.000+02:00;29361
2022-05-04T14:10:00.000+02:00;29604
2022-05-04T14:20:00.000+02:00;29601
2022-05-04T14:30:00.000+02:00;29577
2022-05-04T14:40:00.000+02:00;29597
2022-05-04T14:50:00.000+02:00;29382
2022-05-04T15:00:00.000+02:00;29071
2022-05-04T15:10:00.000+02:00;29114
2022-05-04T15:20:00.000+02:00;28985
2022-05-04T15:30:00.000+02:00;28651
2022-05-04T15:40:00.000+02:00;28315
2022-05-04T15:50:00.000+02:00;28469
2022-05-04T16:00:00.000+02:00;28294
2022-05-04T16:10:00.000+02:00;28162
2022-05-04T16:20:00.000+02:00;27982
2022-05-04T16:30:00.000+02:00;28069
2022-05-04T16:40:00.000+02:00;28052
2022-05-04T16:50:00.000+02:00;27993
2022-05-04T17:00:00.000+02:00;27868
2022-05-04T17:10:00.000+02:00;27731
2022-05-04T17:20:00.000+02:00;27748
2022-05-04T17:30:00.000+02:00;27688
2022-05-04T17:40:00.000+02:00;27623
2022-05-04T17:50:00.000+02:00;27565
2022-05-04T18:00:00.000+02:00;27603
2022-05-04T18:10:00.000+02:00;27594
2022-05-04T18:20:00.000+02:00;27451
2022-05-04T18:30:00.000+02:00;27465
2022-05-04T18:40:00.000+02:00;27263
2022-05-04T18:50:00.000+02:00;27446
2022-05-04T19:00:00.000+02:00;27625
2022-05-04T19:10:00.000+02:00;27798
2022-05-04T19:20:00.000+02:00;27936
2022-05-04T19:30:00.000+02:00;27980
2022-05-04T19:40:00.000+02:00;28168
2022-05-04T19:50:00.000+02:00;28165
2022-05-04T20:00:00.000+02:00;28417
2022-05-04T20:10:00.000+02:00;28632
2022-05-04T20:20:00.000+02:00;28909
2022-05-04T20:30:00.000+02:00;29161
2022-05-04T20:40:00.000+02:00;29443
2022-05-04T20:50:00.000+02:00;29506
2022-05-04T21:00:00.000+02:00;29808
2022-05-04T21:10:00.000+02:00;30072
2022-05-04T21:20:00.000+02:00;30170
2022-05-04T21:30:00.000+02:00;30305
2022-05-04T21:40:00.000+02:00;29910
2022-05-04T21:50:00.000+02:00;29765
2022-05-04T22:00:00.000+02:00;29187
2022-05-04T22:10:00.000+02:00;28416
2022-05-04T22:20:00.000+02:00;28351
2022-05-04T22:30:00.000+02:00;28217
2022-05-04T22:40:00.000+02:00;27777
2022-05-04T22:50:00.000+02:00;27196
2022-05-04T23:00:00.000+02:00;26688
2022-05-04T23:10:00.000+02:00;26120
2022-05-04T23:20:00.000+02:00;25892
2022-05-04T23:30:00.000+02:00;25315
2022-05-04T23:40:00.000+02:00;25079
2022-05-04T23:50:00.000+02:00;24775
2022-05-05T00:00:00.000+02:00;24704
2022-05-05T00:10:00.000+02:00;24710
2022-05-05T00:20:00.000+02:00;24537
2022-05-05T00:30:00.000+02:00;24054
2022-05-05T00:40:00.000+02:00;23744
2022-05-05T00:50:00.000+02:00;23657
2022-05-05T01:00:00.000+02:00;23215
2022-05-05T01:10:00.000+02:00;23106
2022-05-05T01:20:00.000+02:00;22994
2022-05-05T01:30:00.000+02:00;22837
2022-05-05T01:40:00.000+02:00;22702
2022-05-05T01:50:00.000+02:00;22311
2022-05-05T02:00:00.000+02:00;22166
2022-05-05T02:10:00.000+02:00;21998
2022-05-05T02:20:00.000+02:00;21946
2022-05-05T02:30:00.000+02:00;21667
2022-05-05T02:40:00.000+02:00;21630
2022-05-05T02:50:00.000+02:00;21561
2022-05-05T03:00:00.000+02:00;21516
2022-05-05T03:10:00.000+02:00;21503
2022-05-05T03:20:00.000+02:00;21185
2022-05-05T03:30:00.000+02:00;21142
2022-05-05T03:40:00.000+02:00;21097
2022-05-05T03:50:00.000+02:00;21137
2022-05-05T04:00:00.000+02:00;20980
2022-05-05T04:10:00.000+02:00;21135
2022-05-05T04:20:00.000+02:00;21019
2022-05-05T04:30:00.000+02:00;20974
2022-05-05T04:40:00.000+02:00;21495
2022-05-05T04:50:00.000+02:00;21368
2022-05-05T05:00:00.000+02:00;21494
2022-05-05T05:10:00.000+02:00;21781
2022-05-05T05:20:00.000+02:00;21807
2022-05-05T05:30:00.000+02:00;21500
2022-05-05T05:40:00.000+02:00;21764
2022-05-05T05:50:00.000+02:00;22273
2022-05-05T06:00:00.000+02:00;22454
2022-05-05T06:10:00.000+02:00;23526
2022-05-05T06:20:00.000+02:00;23688
2022-05-05T06:30:00.000+02:00;24146
2022-05-05T06:40:00.000+02:00;24520
2022-05-05T06:50:00.000+02:00;25001
2022-05-05T07:00:00.000+02:00;25179
2022-05-05T07:10:00.000+02:00;26041
2022-05-05T07:20:00.000+02:00;26347
2022-05-05T07:30:00.000+02:00;26961
2022-05-05T07:40:00.000+02:00;27369
2022-05-05T07:50:00.000+02:00;27568
2022-05-05T08:00:00.000+02:00;27909
2022-05-05T08:10:00.000+02:00;28112
2022-05-05T08:20:00.000+02:00;28511
2022-05-05T08:30:00.000+02:00;28513
2022-05-05T08:40:00.000+02:00;28654
2022-05-05T08:50:00.000+02:00;28843
2022-05-05T09:00:00.000+02:00;28983
2022-05-05T09:10:00.000+02:00;29089
2022-05-05T09:20:00.000+02:00;29078
2022-05-05T09:30:00.000+02:00;29354
2022-05-05T09:40:00.000+02:00;29352
